latitude,longitude,datetime,Wildfire,pr,rmax,rmin,sph,srad,tmmn,tmmx,vs,bi,fm100,fm1000,erc,etr,pet,vpd
42.5519999990601,-108.799833,2017-09-05,No,0.0,87.8,24.6,0.00502,237.4,274.0,291.0,1.5,40.0,8.1,10.4,64.0,3.8,3.2,0.76
42.5519999990601,-108.799833,2017-09-06,No,0.0,63.1,15.2,0.00424,235.6,276.6,294.3,1.9,46.0,7.8,10.2,67.0,4.9,3.8,1.15
42.5519999990601,-108.799833,2017-09-07,No,0.0,46.6,10.6,0.00349,230.4,278.6,295.2,2.0,49.0,7.0,9.9,71.0,5.3,4.0,1.37
42.5519999990601,-108.799833,2017-09-08,No,0.0,51.1,14.3,0.00429,224.3,280.1,295.2,4.0,64.0,6.5,9.7,71.0,7.0,4.9,1.32
42.5519999990601,-108.799833,2017-09-09,No,0.0,64.0,21.7,0.00575,225.1,280.8,294.8,4.3,63.0,7.0,9.7,69.0,6.6,4.7,1.14
42.5519999990601,-108.799833,2017-09-10,No,0.0,79.3,31.5,0.00718,188.6,280.7,293.4,3.0,49.0,8.1,9.8,64.0,4.6,3.5,0.86
42.5519999990601,-108.799833,2017-09-11,No,0.0,75.2,27.2,0.0067,212.0,280.5,294.3,2.0,43.0,8.4,9.8,65.0,4.4,3.5,0.98
42.5519999990601,-108.799833,2017-09-12,No,0.0,63.2,19.3,0.00575,220.9,281.0,296.3,3.9,60.0,8.1,9.5,68.0,6.6,4.7,1.27
42.5519999990601,-108.799833,2017-09-13,No,0.5,61.3,24.6,0.00545,210.7,280.7,292.3,5.4,67.0,8.3,9.5,66.0,6.5,4.5,0.99
42.5519999990601,-108.799833,2017-09-14,No,5.5,78.9,31.9,0.00611,187.2,278.4,290.7,5.2,0.0,11.2,10.2,44.0,5.2,3.7,0.73
42.5519999990601,-108.799833,2017-09-15,No,6.2,100.0,83.1,0.00687,139.9,272.5,279.5,6.2,0.0,17.0,11.5,26.0,0.8,0.9,0.0
42.5519999990601,-108.799833,2017-09-16,No,0.6,91.1,51.7,0.00417,193.2,270.9,278.6,7.4,0.0,17.7,12.1,30.0,2.6,1.9,0.22
42.5519999990601,-108.799833,2017-09-17,No,3.5,75.2,25.0,0.00333,207.5,270.6,284.5,6.0,0.0,16.5,12.5,33.0,4.6,3.2,0.53
42.5519999990601,-108.799833,2017-09-18,No,4.8,72.1,24.6,0.00404,208.2,273.9,287.6,8.6,0.0,16.0,13.1,32.0,6.1,4.1,0.67
42.5519999990601,-108.799833,2017-09-19,No,11.9,100.0,63.0,0.00446,166.0,269.7,277.0,10.6,0.0,19.7,14.6,23.0,1.7,1.3,0.11
42.5519999990601,-108.799833,2017-09-20,No,2.9,84.7,36.1,0.00346,207.9,269.4,280.5,9.2,0.0,18.5,15.0,25.0,3.7,2.6,0.34
42.5519999990601,-108.799833,2017-09-21,No,6.0,81.4,34.8,0.00512,194.2,275.4,286.8,9.1,0.0,18.6,15.6,24.0,5.1,3.5,0.54
42.5519999990601,-108.799833,2017-09-22,No,5.6,100.0,75.4,0.00557,161.2,272.4,277.8,5.5,0.0,20.7,16.3,17.0,1.3,1.2,0.06
42.5519999990601,-108.799833,2017-09-23,No,2.7,100.0,90.1,0.00551,136.1,271.2,275.3,3.1,0.0,22.2,17.1,13.0,0.9,0.9,0.0
42.5519999990601,-108.799833,2017-09-24,No,5.0,100.0,91.6,0.0047,129.7,270.2,272.9,4.4,0.0,23.8,18.1,10.0,0.7,0.7,0.0
42.5519999990601,-108.799833,2017-09-25,No,4.9,100.0,70.3,0.00476,164.6,267.1,276.5,2.6,0.0,23.9,18.9,11.0,1.1,1.1,0.02
42.5519999990601,-108.799833,2017-09-26,No,1.4,100.0,43.8,0.00391,198.2,266.8,279.8,2.2,0.0,22.5,18.9,14.0,2.0,1.7,0.22
42.5519999990601,-108.799833,2017-09-27,No,1.4,100.0,43.3,0.00423,195.3,269.4,281.1,3.2,0.0,20.7,19.1,15.0,2.4,1.9,0.27
42.5519999990601,-108.799833,2017-09-28,No,2.1,100.0,46.7,0.00508,190.7,270.7,282.8,3.7,0.0,20.6,19.3,15.0,2.4,1.9,0.25
42.5519999990601,-108.799833,2017-09-29,No,1.3,100.0,62.7,0.00587,154.4,273.7,281.0,3.0,0.0,20.6,19.3,14.0,1.8,1.5,0.15
42.5519999990601,-108.799833,2017-09-30,No,0.0,81.9,43.4,0.0046,165.4,273.8,282.3,6.8,40.0,18.5,19.2,25.0,3.4,2.4,0.36
42.5519999990601,-108.799833,2017-10-01,No,0.6,100.0,48.2,0.00344,174.7,266.6,277.0,6.6,0.0,18.4,19.2,17.0,2.1,1.6,0.18
42.5519999990601,-108.799833,2017-10-02,No,6.4,100.0,68.0,0.00327,162.6,264.6,271.9,3.8,0.0,20.6,19.9,12.0,1.0,0.9,0.05
42.5519999990601,-108.799833,2017-10-03,No,4.1,100.0,38.6,0.003,194.0,264.7,277.9,2.8,0.0,20.6,20.1,14.0,2.1,1.6,0.24
42.5519999990601,-108.799833,2017-10-04,No,0.0,100.0,29.7,0.00378,186.6,268.1,284.6,6.2,39.0,18.6,20.1,25.0,3.9,2.7,0.44
42.5519999990601,-108.799833,2017-10-05,No,0.0,80.2,29.6,0.00354,187.5,270.4,283.7,2.8,28.0,16.4,19.7,28.0,3.0,2.2,0.47
42.5519999990601,-108.799833,2017-10-06,No,0.0,94.8,41.8,0.00389,159.5,269.3,280.6,6.9,42.0,16.1,19.4,27.0,2.9,2.0,0.29
42.5519999990601,-108.799833,2017-10-07,No,0.0,58.9,24.6,0.00326,181.3,273.8,284.8,11.7,67.0,13.7,19.0,33.0,6.1,3.9,0.62
42.5519999990601,-108.799833,2017-10-08,No,8.1,100.0,54.6,0.00349,138.4,267.0,275.6,6.5,0.0,17.7,19.9,15.0,1.7,1.2,0.15
42.5519999990601,-108.799833,2017-10-09,No,0.0,100.0,47.0,0.00296,179.6,263.6,275.2,3.1,27.0,18.1,19.7,25.0,1.6,1.3,0.15
42.5519999990601,-108.799833,2017-10-10,No,0.0,85.5,22.7,0.00285,176.2,266.6,283.8,4.2,36.0,16.0,19.2,30.0,3.6,2.4,0.49
42.5519999990601,-108.799833,2017-10-11,No,0.0,56.8,23.0,0.00277,174.0,272.1,283.2,5.7,45.0,13.6,18.9,33.0,4.4,2.9,0.57
42.5519999990601,-108.799833,2017-10-12,No,0.0,59.4,28.0,0.00225,176.6,268.6,277.8,7.5,53.0,12.1,18.5,35.0,3.6,2.4,0.38
42.5519999990601,-108.799833,2017-10-13,No,0.7,54.3,23.4,0.00195,172.4,268.0,277.9,8.1,0.0,11.1,18.1,26.0,3.9,2.6,0.41
42.5519999990601,-108.799833,2017-10-14,No,4.0,79.8,42.3,0.00265,152.2,266.6,275.0,6.1,0.0,12.9,18.5,23.0,2.2,1.5,0.22
42.5519999990601,-108.799833,2017-10-15,No,0.0,67.8,20.5,0.00259,165.3,268.6,283.6,4.6,44.0,11.7,17.7,38.0,3.9,2.6,0.55
42.5519999990601,-108.799833,2017-10-16,No,0.0,46.0,14.7,0.0024,166.3,273.3,286.4,4.9,50.0,10.0,17.0,43.0,5.1,3.3,0.79
42.5519999990601,-108.799833,2017-10-17,No,0.0,41.1,12.5,0.00218,164.8,273.7,286.8,6.9,63.0,8.8,16.4,46.0,6.2,4.0,0.84
42.5519999990601,-108.799833,2017-10-18,No,0.0,45.0,12.7,0.00223,163.1,272.6,286.9,6.3,62.0,7.9,16.1,48.0,5.9,3.7,0.82
42.5519999990601,-108.799833,2017-10-19,No,0.0,45.3,14.7,0.00248,160.2,274.0,286.9,4.3,51.0,7.4,15.8,50.0,4.8,3.1,0.82
42.5519999990601,-108.799833,2017-10-20,No,0.0,97.9,30.3,0.00357,149.8,267.7,283.5,9.7,70.0,10.4,15.8,43.0,4.0,2.6,0.41
34.5743899991181,-108.0549,2016-04-07,No,5.6,70.5,10.9,0.00302,275.1,271.1,296.0,2.5,0.0,11.3,14.7,34.0,6.2,4.6,0.96
34.5743899991181,-108.0549,2016-04-08,No,7.9,100.0,48.8,0.00546,169.8,273.5,286.0,3.4,0.0,15.0,15.4,26.0,2.8,2.2,0.41
34.5743899991181,-108.0549,2016-04-09,No,0.0,100.0,27.3,0.0051,281.9,273.1,291.6,3.2,37.0,15.3,15.4,39.0,5.2,4.0,0.85
34.5743899991181,-108.0549,2016-04-10,No,1.4,89.4,27.2,0.00408,262.3,273.4,288.0,2.8,0.0,14.8,15.4,28.0,4.5,3.6,0.56
34.5743899991181,-108.0549,2016-04-11,No,1.9,100.0,31.9,0.00472,288.8,273.2,289.2,2.6,0.0,15.4,15.5,27.0,4.4,3.6,0.62
34.5743899991181,-108.0549,2016-04-12,No,1.4,100.0,38.1,0.00474,261.8,273.0,286.5,1.9,0.0,16.1,15.7,25.0,3.5,3.0,0.38
34.5743899991181,-108.0549,2016-04-13,No,0.0,100.0,28.4,0.00539,289.1,273.3,292.4,2.8,34.0,16.0,15.8,37.0,5.0,4.0,0.83
34.5743899991181,-108.0549,2016-04-14,No,0.0,97.3,19.5,0.00472,294.1,273.7,294.9,3.8,40.0,15.4,15.8,39.0,6.8,5.0,1.09
34.5743899991181,-108.0549,2016-04-15,No,1.7,99.7,24.7,0.00419,294.7,271.8,290.1,5.1,0.0,15.8,15.7,26.0,5.9,4.4,0.75
34.5743899991181,-108.0549,2016-04-16,No,5.1,94.4,54.7,0.00387,197.3,271.6,278.9,6.3,0.0,17.2,16.1,22.0,2.5,2.0,0.17
34.5743899991181,-108.0549,2016-04-17,No,1.6,100.0,46.4,0.00442,211.5,272.7,282.3,1.6,0.0,17.6,16.4,22.0,2.7,2.3,0.37
34.5743899991181,-108.0549,2016-04-18,No,0.4,100.0,31.8,0.00395,196.5,269.5,286.0,2.8,31.0,17.2,16.4,33.0,3.4,2.7,0.53
34.5743899991181,-108.0549,2016-04-19,No,0.0,100.0,21.0,0.00348,304.5,269.3,289.9,3.7,38.0,16.5,16.4,36.0,5.5,4.1,0.7
34.5743899991181,-108.0549,2016-04-20,No,0.0,85.3,16.9,0.00385,303.6,272.3,294.4,3.4,39.0,14.8,16.3,39.0,6.6,4.9,1.05
34.5743899991181,-108.0549,2016-04-21,No,0.0,81.7,14.1,0.00395,301.3,273.5,296.9,1.7,31.0,13.3,16.1,42.0,5.7,4.6,1.22
34.5743899991181,-108.0549,2016-04-22,No,0.4,81.0,16.9,0.0045,302.1,274.9,297.2,4.9,50.0,12.2,15.6,44.0,8.2,5.9,1.27
34.5743899991181,-108.0549,2016-04-23,No,0.0,88.5,17.8,0.00454,304.4,274.4,295.7,6.0,56.0,12.0,15.3,45.0,8.6,6.0,1.27
34.5743899991181,-108.0549,2016-04-24,No,0.0,71.6,15.7,0.0034,312.3,273.8,293.1,4.6,51.0,10.9,15.0,47.0,7.4,5.3,1.06
34.5743899991181,-108.0549,2016-04-25,No,0.0,90.6,15.8,0.00337,310.1,269.4,292.3,6.5,61.0,11.3,14.8,47.0,8.0,5.6,0.95
34.5743899991181,-108.0549,2016-04-26,No,0.0,80.1,25.8,0.00308,237.7,270.8,285.0,5.5,52.0,11.1,14.6,46.0,4.9,3.5,0.45
34.5743899991181,-108.0549,2016-04-27,No,0.0,93.8,22.6,0.00399,299.6,271.1,290.5,3.5,43.0,11.8,14.6,46.0,5.6,4.3,0.86
34.5743899991181,-108.0549,2016-04-28,No,0.0,74.9,16.1,0.00314,289.5,270.9,291.0,5.7,0.0,11.2,14.5,34.0,7.3,5.2,0.79
34.5743899991181,-108.0549,2016-04-29,No,3.0,86.1,35.1,0.00389,201.6,271.8,284.7,5.6,0.0,12.6,14.6,31.0,4.2,3.1,0.35
34.5743899991181,-108.0549,2016-04-30,No,9.0,100.0,40.8,0.00479,216.6,272.7,286.0,3.0,0.0,15.8,15.4,26.0,3.4,2.8,0.45
34.5743899991181,-108.0549,2016-05-01,No,7.7,100.0,60.5,0.00462,224.7,271.6,281.3,3.7,0.0,18.3,16.2,21.0,2.3,2.0,0.17
34.5743899991181,-108.0549,2016-05-02,No,8.4,100.0,44.2,0.00511,270.1,272.1,287.5,2.3,0.0,20.0,17.2,19.0,3.4,3.0,0.48
34.5743899991181,-108.0549,2016-05-03,No,0.0,100.0,27.0,0.00489,317.8,272.5,292.1,2.5,29.0,18.4,17.2,31.0,5.2,4.2,0.82
34.5743899991181,-108.0549,2016-05-04,No,0.0,92.4,17.9,0.00448,320.2,273.3,296.3,3.7,37.0,16.5,17.2,35.0,7.3,5.5,1.14
34.5743899991181,-108.0549,2016-05-05,No,0.0,79.7,16.6,0.00465,261.8,275.9,297.9,5.4,47.0,14.3,17.0,37.0,8.7,6.1,1.4
34.5743899991181,-108.0549,2016-05-06,No,0.0,82.5,16.4,0.0042,322.1,273.5,295.7,6.8,56.0,12.9,16.7,40.0,9.3,6.5,1.23
34.5743899991181,-108.0549,2016-05-07,No,0.0,83.6,20.8,0.00356,326.4,271.9,289.8,4.1,44.0,12.2,16.2,41.0,6.2,4.7,0.73
34.5743899991181,-108.0549,2016-05-08,No,0.8,77.5,28.0,0.00389,292.3,274.8,287.8,4.0,0.0,11.9,15.9,30.0,5.3,4.1,0.51
34.5743899991181,-108.0549,2016-05-09,No,0.0,92.5,27.5,0.00526,304.0,275.9,293.0,6.0,53.0,12.2,15.5,42.0,6.9,5.1,0.89
34.5743899991181,-108.0549,2016-05-10,No,0.0,88.9,21.1,0.00505,325.7,275.6,295.4,4.2,46.0,12.0,15.4,44.0,7.5,5.6,1.07
34.5743899991181,-108.0549,2016-05-11,No,0.0,99.8,21.5,0.00505,322.1,273.4,295.6,3.7,42.0,12.7,15.5,43.0,7.0,5.3,1.12
34.5743899991181,-108.0549,2016-05-12,No,0.0,82.2,14.7,0.00434,320.9,274.8,298.0,1.6,33.0,11.8,15.4,45.0,6.1,5.0,1.41
34.5743899991181,-108.0549,2016-05-13,No,0.0,69.5,11.3,0.00398,329.2,275.1,300.4,2.2,38.0,10.4,15.0,49.0,7.3,5.7,1.55
34.5743899991181,-108.0549,2016-05-14,No,0.0,62.8,18.1,0.00488,178.7,280.1,297.5,1.6,34.0,9.5,14.6,49.0,4.8,3.8,1.37
34.5743899991181,-108.0549,2016-05-15,No,0.0,74.6,18.8,0.00521,322.5,278.9,297.8,4.5,53.0,9.3,14.2,51.0,8.5,6.3,1.47
34.5743899991181,-108.0549,2016-05-16,No,0.0,88.8,18.5,0.00432,331.0,272.8,294.5,4.4,52.0,9.9,13.9,51.0,7.6,5.6,0.97
34.5743899991181,-108.0549,2016-05-17,No,8.8,92.1,30.8,0.00477,274.2,274.2,290.1,3.3,0.0,13.1,14.6,31.0,5.0,4.0,0.61
34.5743899991181,-108.0549,2016-05-18,No,6.1,100.0,47.8,0.00542,300.2,272.7,286.1,2.2,0.0,15.6,15.2,26.0,3.6,3.2,0.28
34.5743899991181,-108.0549,2016-05-19,No,0.0,100.0,32.2,0.00602,328.7,272.7,292.9,1.6,28.0,15.4,15.4,38.0,4.8,4.2,0.68
34.5743899991181,-108.0549,2016-05-20,No,0.0,97.7,23.4,0.00603,329.9,276.4,297.3,3.7,40.0,14.9,15.5,40.0,7.4,5.7,1.39
34.5743899991181,-108.0549,2016-05-21,No,0.0,72.4,13.3,0.00397,334.9,275.7,297.6,4.9,51.0,12.7,15.1,45.0,9.4,6.7,1.41
34.5743899991181,-108.0549,2016-05-22,No,0.0,67.1,14.2,0.00393,332.5,276.7,296.9,4.3,50.0,11.0,14.8,48.0,8.7,6.3,1.37
34.5743899991181,-108.0549,2016-05-23,No,0.0,73.4,13.6,0.00392,337.8,275.5,297.1,3.8,49.0,10.1,14.4,50.0,8.4,6.2,1.43
34.5743899991181,-108.0549,2016-05-24,No,0.0,67.8,11.7,0.00333,340.0,274.0,296.6,4.6,56.0,9.2,13.9,53.0,9.0,6.5,1.37
34.5743899991181,-108.0549,2016-05-25,No,0.0,59.4,11.6,0.00321,340.0,275.8,296.1,3.6,51.0,8.3,13.4,56.0,8.1,6.1,1.35
34.5743899991181,-108.0549,2016-05-26,No,0.0,70.2,19.0,0.00331,336.8,273.2,290.5,4.9,58.0,8.3,13.3,55.0,7.0,5.2,0.76
34.5743899991181,-108.0549,2016-05-27,No,0.0,83.0,19.9,0.00423,337.4,274.3,294.1,4.3,54.0,8.9,13.1,55.0,7.3,5.5,1.07
34.5743899991181,-108.0549,2016-05-28,No,0.0,77.6,14.0,0.004,333.5,274.4,297.6,2.7,46.0,8.8,12.9,56.0,7.4,5.7,1.5
34.5743899991181,-108.0549,2016-05-29,No,0.0,53.3,8.2,0.00291,336.9,275.0,298.8,3.5,55.0,7.8,12.6,60.0,9.0,6.5,1.53
34.5743899991181,-108.0549,2016-05-30,No,0.0,61.7,12.1,0.00371,320.1,275.9,297.8,2.0,44.0,7.4,12.3,61.0,6.8,5.4,1.4
34.5743899991181,-108.0549,2016-05-31,No,0.0,68.8,15.3,0.00413,329.5,276.7,297.4,2.1,0.0,7.6,12.1,45.0,6.7,5.4,1.34
34.5743899991181,-108.0549,2016-06-01,No,0.7,69.6,18.7,0.00449,301.4,277.8,296.7,1.8,0.0,8.5,12.0,43.0,5.9,4.8,1.29
34.5743899991181,-108.0549,2016-06-02,No,0.0,79.4,13.6,0.00463,321.9,276.1,301.1,3.0,50.0,8.6,11.9,60.0,8.3,6.3,1.84
34.5743899991181,-108.0549,2016-06-03,No,0.0,52.6,7.4,0.00341,327.4,278.0,303.6,4.7,66.0,7.5,11.6,64.0,11.8,8.2,2.07
34.5743899991181,-108.0549,2016-06-04,No,0.0,58.7,10.5,0.00433,320.0,279.4,303.4,1.5,43.0,7.1,11.4,65.0,7.1,5.7,1.99
34.5743899991181,-108.0549,2016-06-05,No,0.0,61.7,11.2,0.00509,319.1,281.9,305.1,2.8,53.0,6.8,11.2,66.0,9.3,6.9,2.44
34.5743899991181,-108.0549,2016-06-06,No,0.0,51.0,8.1,0.00398,322.4,281.6,305.0,2.3,51.0,6.3,10.9,69.0,8.7,6.6,2.44
34.5743899991181,-108.0549,2016-06-07,No,0.0,49.0,8.1,0.00379,321.9,280.1,303.9,3.0,57.0,5.9,10.5,71.0,9.7,7.1,2.19
34.5743899991181,-108.0549,2016-06-08,No,0.0,54.7,9.9,0.0042,319.8,279.7,303.2,3.3,60.0,5.8,10.2,72.0,9.8,7.1,1.94
34.5743899991181,-108.0549,2016-06-09,No,0.0,52.4,12.8,0.00533,313.1,286.1,304.7,4.6,70.0,5.8,10.0,72.0,11.2,8.0,2.37
34.5743899991181,-108.0549,2016-06-10,No,0.0,51.2,13.2,0.00555,313.7,285.3,304.3,3.1,58.0,5.8,9.8,73.0,9.4,7.0,2.18
34.5743899991181,-108.0549,2016-06-11,No,1.1,65.9,22.6,0.00635,307.2,284.2,299.4,3.4,0.0,7.0,9.9,51.0,8.0,6.1,1.6
34.5743899991181,-108.0549,2016-06-12,No,0.0,72.6,18.1,0.00605,318.8,281.8,301.5,3.1,55.0,7.3,9.8,69.0,8.3,6.4,1.91
34.5743899991181,-108.0549,2016-06-13,No,0.0,73.8,14.4,0.00462,320.3,277.5,299.6,4.5,67.0,7.5,9.7,69.0,9.6,6.9,1.67
34.5743899991181,-108.0549,2016-06-14,No,0.0,61.6,9.9,0.00375,328.9,277.6,301.2,3.0,58.0,7.1,9.5,72.0,9.0,6.7,1.9
34.5743899991181,-108.0549,2016-06-15,No,0.0,56.0,7.3,0.00331,330.7,276.4,302.9,3.7,66.0,6.5,9.3,75.0,10.5,7.5,2.09
34.5743899991181,-108.0549,2016-06-16,No,0.0,55.2,6.9,0.00311,332.2,274.7,302.4,4.0,69.0,6.1,9.1,76.0,10.9,7.7,1.99
34.5743899991181,-108.0549,2016-06-17,No,0.0,53.0,6.3,0.0031,333.6,276.0,303.7,3.5,66.0,5.8,8.9,77.0,10.6,7.6,2.22
34.5743899991181,-108.0549,2016-06-18,No,0.0,40.8,3.8,0.00275,331.6,278.9,307.1,1.8,54.0,5.2,8.7,80.0,8.6,6.6,2.63
34.5743899991181,-108.0549,2016-06-19,No,0.0,47.4,6.1,0.00388,325.2,281.0,308.3,1.9,55.0,5.0,8.5,81.0,8.8,6.8,2.61
34.5743899991181,-108.0549,2016-06-20,No,0.0,62.6,12.7,0.00607,318.3,284.2,307.1,3.0,61.0,5.4,8.3,79.0,9.7,7.2,2.47
41.5884999990633,-112.039,2019-06-15,No,0.0,58.0,23.0,0.00705,330.3,285.6,301.2,2.8,36.0,8.0,15.1,48.0,8.1,6.3,1.63
41.5884999990633,-112.039,2019-06-16,No,2.3,51.6,20.9,0.00663,325.3,286.3,301.5,2.5,36.0,7.5,14.7,50.0,8.0,6.3,1.76
41.5884999990633,-112.039,2019-06-17,No,1.0,74.1,28.0,0.00824,302.4,284.5,301.0,2.0,0.0,9.1,14.8,34.0,6.6,5.4,1.39
41.5884999990633,-112.039,2019-06-18,No,0.0,72.2,28.8,0.00788,328.1,284.2,299.8,3.0,37.0,9.0,14.5,48.0,7.5,6.0,1.3
41.5884999990633,-112.039,2019-06-19,No,0.0,53.2,19.8,0.00607,331.1,284.5,300.8,5.6,53.0,8.2,14.3,51.0,10.8,7.7,1.67
41.5884999990633,-112.039,2019-06-20,No,0.0,71.9,17.5,0.00443,312.9,275.8,297.2,5.1,54.0,7.7,13.7,54.0,8.9,6.3,1.25
41.5884999990633,-112.039,2019-06-21,No,0.0,64.2,22.9,0.00388,338.4,275.4,291.5,2.2,37.0,7.5,13.3,54.0,5.7,4.7,0.87
41.5884999990633,-112.039,2019-06-22,No,0.0,67.6,25.6,0.00458,326.5,277.1,292.6,3.1,42.0,7.7,13.1,54.0,6.3,5.0,0.89
41.5884999990633,-112.039,2019-06-23,No,0.0,68.1,23.0,0.00541,329.4,279.4,296.8,4.1,49.0,7.7,12.9,55.0,8.0,6.0,1.18
41.5884999990633,-112.039,2019-06-24,No,0.0,56.1,20.7,0.00569,329.2,282.8,299.1,3.4,47.0,7.4,12.5,57.0,8.3,6.3,1.48
41.5884999990633,-112.039,2019-06-25,No,0.0,50.9,19.6,0.00634,311.4,285.8,301.7,3.3,47.0,7.1,12.2,59.0,8.8,6.6,1.8
41.5884999990633,-112.039,2019-06-26,No,0.0,45.8,16.3,0.00592,327.1,286.2,303.1,4.3,56.0,6.6,12.0,61.0,10.7,7.7,2.04
41.5884999990633,-112.039,2019-06-27,No,0.0,41.3,15.8,0.00583,316.9,287.4,303.2,5.0,63.0,6.2,11.5,64.0,11.5,8.1,2.13
41.5884999990633,-112.039,2019-06-28,No,0.0,35.6,11.8,0.00512,333.6,287.4,304.8,3.7,58.0,5.7,11.2,67.0,10.9,7.9,2.43
41.5884999990633,-112.039,2019-06-29,No,0.0,48.4,16.0,0.00598,327.9,285.6,303.5,2.5,48.0,5.7,10.9,67.0,8.6,6.6,2.05
41.5884999990633,-112.039,2019-06-30,No,0.0,54.7,24.5,0.00766,270.3,287.7,301.7,4.6,60.0,6.1,10.8,65.0,9.4,6.7,1.71
41.5884999990633,-112.039,2019-07-01,No,0.0,63.7,20.8,0.00782,345.9,286.1,304.2,2.1,45.0,6.4,10.5,67.0,8.0,6.5,1.9
41.5884999990633,-112.039,2019-07-02,No,0.0,43.3,15.5,0.00654,348.4,288.9,305.2,3.7,59.0,6.1,10.2,69.0,10.8,8.0,2.37
41.5884999990633,-112.039,2019-07-03,No,0.5,73.7,24.0,0.00803,315.5,284.4,302.6,2.4,47.0,6.7,10.2,67.0,7.5,6.0,1.6
41.5884999990633,-112.039,2019-07-04,No,0.0,89.6,32.3,0.00808,294.4,281.7,298.4,2.3,43.0,7.9,10.1,62.0,6.0,5.0,1.03
41.5884999990633,-112.039,2019-07-05,No,0.0,75.5,22.8,0.00687,348.2,281.7,300.7,1.4,40.0,7.8,10.0,66.0,6.5,5.5,1.43
41.5884999990633,-112.039,2019-07-06,No,0.0,54.9,16.9,0.00681,334.6,286.1,304.7,2.9,53.0,7.3,9.9,68.0,9.2,7.0,2.11
41.5884999990633,-112.039,2019-07-07,No,0.0,48.4,15.4,0.00638,336.5,286.9,304.8,4.7,68.0,6.8,9.7,70.0,11.6,8.3,2.23
41.5884999990633,-112.039,2019-07-08,No,0.0,66.5,23.1,0.00701,284.2,283.8,300.8,2.1,45.0,7.1,9.6,68.0,6.7,5.3,1.51
41.5884999990633,-112.039,2019-07-09,No,0.0,65.4,21.2,0.0069,342.5,283.8,301.8,2.7,51.0,7.1,9.5,70.0,8.1,6.4,1.64
41.5884999990633,-112.039,2019-07-10,No,0.0,53.2,15.1,0.00692,343.0,286.8,306.5,3.7,61.0,6.7,9.4,72.0,10.9,8.0,2.38
41.5884999990633,-112.039,2019-07-11,No,0.0,37.0,11.8,0.0062,343.0,290.3,307.8,3.6,64.0,6.0,9.0,75.0,11.5,8.4,2.88
41.5884999990633,-112.039,2019-07-12,No,0.0,46.1,14.0,0.00715,338.8,289.4,308.1,2.4,54.0,5.8,8.8,76.0,9.4,7.3,2.73
41.5884999990633,-112.039,2019-07-13,No,0.0,52.5,21.1,0.00796,266.5,289.2,304.3,3.4,59.0,6.0,8.7,74.0,8.9,6.6,2.06
41.5884999990633,-112.039,2019-07-14,No,0.0,62.6,19.1,0.00881,304.7,288.2,307.5,3.2,58.0,6.2,8.7,74.0,9.7,7.2,2.34
41.5884999990633,-112.039,2019-07-15,No,0.0,45.5,16.1,0.00721,339.3,289.7,306.4,3.5,64.0,6.0,8.5,77.0,10.6,7.9,2.49
41.5884999990633,-112.039,2019-07-16,No,0.0,49.5,15.8,0.00704,336.7,288.1,306.2,2.7,58.0,5.9,8.3,78.0,9.4,7.2,2.39
41.5884999990633,-112.039,2019-07-17,No,0.0,60.9,21.0,0.00785,333.0,286.8,304.1,3.1,59.0,6.2,8.3,76.0,9.0,6.9,1.92
41.5884999990633,-112.039,2019-07-18,No,0.0,44.8,16.4,0.0072,334.0,289.9,306.1,3.4,64.0,6.0,8.1,78.0,10.3,7.7,2.46
41.5884999990633,-112.039,2019-07-19,No,0.0,50.3,18.1,0.00776,331.6,289.4,306.0,2.5,56.0,6.1,8.0,78.0,8.9,6.9,2.33
41.5884999990633,-112.039,2019-07-20,No,0.0,45.5,15.0,0.00655,335.7,288.2,305.6,2.5,57.0,5.8,7.9,80.0,9.0,6.9,2.38
41.5884999990633,-112.039,2019-07-21,No,0.0,50.7,16.0,0.00791,331.2,289.6,308.1,2.2,55.0,5.9,7.8,80.0,8.9,6.9,2.64
41.5884999990633,-112.039,2019-07-22,No,0.0,42.0,11.9,0.00704,326.9,290.5,310.0,2.4,58.0,5.6,7.6,82.0,9.7,7.4,3.13
41.5884999990633,-112.039,2019-07-23,No,0.0,41.1,13.0,0.00703,272.3,290.8,308.8,3.2,65.0,5.4,7.5,82.0,10.3,7.4,2.95
41.5884999990633,-112.039,2019-07-24,No,0.0,60.7,24.8,0.00948,305.7,289.8,305.0,2.5,55.0,6.0,7.5,79.0,8.0,6.3,1.98
41.5884999990633,-112.039,2019-07-25,No,0.0,48.8,18.1,0.00778,329.4,289.9,306.1,2.8,60.0,5.9,7.4,81.0,9.3,7.1,2.38
41.5884999990633,-112.039,2019-07-26,No,21.4,63.9,29.3,0.00963,254.6,289.3,302.8,3.3,0.0,10.5,8.7,49.0,7.7,5.8,1.65
41.5884999990633,-112.039,2019-07-27,No,0.9,78.5,36.5,0.01063,251.1,287.8,301.2,2.0,0.0,10.7,9.0,47.0,5.7,4.7,1.23
41.5884999990633,-112.039,2019-07-28,No,0.0,55.5,18.9,0.00772,328.2,287.9,305.3,2.0,46.0,9.4,8.9,68.0,7.9,6.3,2.16
41.5884999990633,-112.039,2019-07-29,No,0.0,43.6,16.4,0.00734,279.4,290.6,306.4,3.6,60.0,8.2,8.8,71.0,10.1,7.3,2.52
